Index       TIME             V(IN0)            V(OUT)      
2716     1.35800000e-01    9.78442316e-02    3.90055927e-02
2717     1.35850000e-01    9.78498083e-02    3.90111694e-02
2718     1.35900000e-01    9.78553850e-02    3.90167461e-02
2719     1.35950000e-01    9.78609617e-02    3.90223227e-02
2720     1.36000000e-01    9.78665383e-02    3.90278994e-02
2721     1.36050000e-01    9.78721150e-02    3.90334761e-02
2722     1.36100000e-01    9.78776917e-02    3.90390528e-02
2723     1.36150000e-01    9.78832683e-02    3.90446294e-02
2724     1.36200000e-01    9.78888450e-02    3.90502061e-02
2725     1.36250000e-01    9.78944217e-02    3.90557828e-02
2726     1.36300000e-01    9.78999984e-02    3.90613594e-02
2727     1.36350000e-01    9.79055750e-02    3.90669361e-02
2728     1.36400000e-01    9.79111517e-02    3.90725128e-02
2729     1.36450000e-01    9.79167284e-02    3.90780895e-02
2730     1.36500000e-01    9.79223051e-02    3.90836661e-02
2731     1.36550000e-01    9.79278817e-02    3.90892428e-02
2732     1.36600000e-01    9.79334584e-02    3.90948195e-02
2733     1.36650000e-01    9.79390351e-02    3.91003961e-02
2734     1.36700000e-01    9.79446117e-02    3.91059728e-02
2735     1.36750000e-01    9.79501884e-02    3.91115495e-02
2736     1.36800000e-01    9.79557651e-02    3.91171261e-02
2737     1.36850000e-01    9.79613418e-02    3.91227028e-02
2738     1.36900000e-01    9.79669184e-02    3.91282795e-02
2739     1.36950000e-01    9.79724951e-02    3.91338562e-02
2740     1.37000000e-01    9.79780718e-02    3.91394328e-02
2741     1.37050000e-01    9.79836484e-02    3.91450095e-02
2742     1.37100000e-01    9.79892251e-02    3.91505862e-02
2743     1.37150000e-01    9.79948018e-02    3.91561628e-02
2744     1.37200000e-01    9.80003785e-02    3.91617395e-02
2745     1.37250000e-01    9.80059551e-02    3.91673162e-02
2746     1.37300000e-01    9.80115318e-02    3.91728929e-02
2747     1.37350000e-01    9.80171085e-02    3.91784695e-02
2748     1.37400000e-01    9.80226852e-02    3.91840462e-02
2749     1.37450000e-01    9.80282618e-02    3.91896229e-02
2750     1.37500000e-01    9.80338385e-02    3.91951995e-02
2751     1.37550000e-01    9.80394152e-02    3.92007762e-02
2752     1.37600000e-01    9.80449918e-02    3.92063529e-02
2753     1.37650000e-01    9.80505685e-02    3.92119295e-02
2754     1.37700000e-01    9.80561452e-02    3.92175062e-02
2755     1.37750000e-01    9.80617219e-02    3.92230829e-02
2756     1.37800000e-01    9.80672985e-02    3.92286596e-02
2757     1.37850000e-01    9.80728752e-02    3.92342362e-02
2758     1.37900000e-01    9.80784519e-02    3.92398129e-02
2759     1.37950000e-01    9.80840286e-02    3.92453896e-02
2760     1.38000000e-01    9.80896052e-02    3.92509662e-02
2761     1.38050000e-01    9.80951819e-02    3.92565429e-02
2762     1.38100000e-01    9.81007586e-02    3.92621196e-02
2763     1.38150000e-01    9.81063352e-02    3.92676963e-02
2764     1.38200000e-01    9.81119119e-02    3.92732729e-02
2765     1.38250000e-01    9.81174886e-02    3.92788496e-02
2766     1.38300000e-01    9.81230653e-02    3.92844263e-02
2767     1.38350000e-01    9.81286419e-02    3.92900029e-02
2768     1.38400000e-01    9.81342186e-02    3.92955796e-02
2769     1.38450000e-01    9.81397953e-02    3.93011563e-02
2770     1.38500000e-01    9.81453720e-02    3.93067329e-02
2771     1.38550000e-01    9.81509486e-02    3.93123096e-02
2772     1.38600000e-01    9.81565253e-02    3.93178863e-02
2773     1.38650000e-01    9.81621020e-02    3.93234630e-02
2774     1.38700000e-01    9.81676786e-02    3.93290396e-02
2775     1.38750000e-01    9.81732553e-02    3.93346163e-02
2776     1.38800000e-01    9.81788320e-02    3.93401930e-02
2777     1.38850000e-01    9.81844087e-02    3.93457696e-02
2778     1.38900000e-01    9.81899853e-02    3.93513463e-02
2779     1.38950000e-01    9.81955620e-02    3.93569230e-02
2780     1.39000000e-01    9.82011387e-02    3.93624997e-02
2781     1.39050000e-01    9.82067153e-02    3.93680763e-02
2782     1.39100000e-01    9.82122920e-02    3.93736530e-02
2783     1.39150000e-01    9.82178687e-02    3.93792297e-02
2784     1.39200000e-01    9.82234454e-02    3.93848063e-02
2785     1.39250000e-01    9.82290220e-02    3.93903830e-02
2786     1.39300000e-01    9.82345987e-02    3.93959597e-02
2787     1.39350000e-01    9.82401754e-02    3.94015363e-02
2788     1.39400000e-01    9.82457521e-02    3.94071130e-02
2789     1.39450000e-01    9.82513287e-02    3.94126897e-02
2790     1.39500000e-01    9.82569054e-02    3.94182664e-02
2791     1.39550000e-01    9.82624821e-02    3.94238430e-02
2792     1.39600000e-01    9.82680587e-02    3.94294197e-02
2793     1.39650000e-01    9.82736354e-02    3.94349964e-02
2794     1.39700000e-01    9.82792121e-02    3.94405730e-02
2795     1.39750000e-01    9.82847888e-02    3.94461497e-02
2796     1.39800000e-01    9.82903654e-02    3.94517264e-02
2797     1.39850000e-01    9.82959421e-02    3.94573031e-02
2798     1.39900000e-01    9.83015188e-02    3.94628797e-02
2799     1.39950000e-01    9.83070955e-02    3.94684564e-02
2800     1.40000000e-01    9.83126721e-02    3.94740331e-02
2801     1.40050000e-01    9.83182488e-02    3.94796097e-02
2802     1.40100000e-01    9.83238255e-02    3.94851864e-02
2803     1.40150000e-01    9.83294021e-02    3.94907631e-02
2804     1.40200000e-01    9.83349788e-02    3.94963397e-02
2805     1.40250000e-01    9.83405555e-02    3.95019164e-02
2806     1.40300000e-01    9.83461322e-02    3.95074931e-02
2807     1.40350000e-01    9.83517088e-02    3.95130698e-02
2808     1.40400000e-01    9.83572855e-02    3.95186464e-02
2809     1.40450000e-01    9.83628622e-02    3.95242231e-02
2810     1.40500000e-01    9.83684389e-02    3.95297998e-02
2811     1.40550000e-01    9.83740155e-02    3.95353764e-02
2812     1.40600000e-01    9.83795922e-02    3.95409531e-02
2813     1.40650000e-01    9.83851689e-02    3.95465298e-02
2814     1.40700000e-01    9.83907455e-02    3.95521065e-02
2815     1.40750000e-01    9.83963222e-02    3.95576831e-02
2816     1.40800000e-01    9.84018989e-02    3.95632598e-02
2817     1.40850000e-01    9.84074756e-02    3.95688365e-02
2818     1.40900000e-01    9.84130522e-02    3.95744131e-02
2819     1.40950000e-01    9.84186289e-02    3.95799898e-02
2820     1.41000000e-01    9.84242056e-02    3.95855665e-02
2821     1.41050000e-01    9.84297822e-02    3.95911431e-02
2822     1.41100000e-01    9.84353589e-02    3.95967198e-02
2823     1.41150000e-01    9.84409356e-02    3.96022965e-02
2824     1.41200000e-01    9.84465123e-02    3.96078732e-02
2825     1.41250000e-01    9.84520889e-02    3.96134498e-02
2826     1.41300000e-01    9.84576656e-02    3.96190265e-02
2827     1.41350000e-01    9.84632423e-02    3.96246032e-02
2828     1.41400000e-01    9.84688190e-02    3.96301798e-02
2829     1.41450000e-01    9.84743956e-02    3.96357565e-02
2830     1.41500000e-01    9.84799723e-02    3.96413332e-02
2831     1.41550000e-01    9.84855490e-02    3.96469099e-02
2832     1.41600000e-01    9.84911256e-02    3.96524865e-02
2833     1.41650000e-01    9.84967023e-02    3.96580632e-02
2834     1.41700000e-01    9.85022790e-02    3.96636399e-02
2835     1.41750000e-01    9.85078557e-02    3.96692165e-02
2836     1.41800000e-01    9.85134323e-02    3.96747932e-02
2837     1.41850000e-01    9.85190090e-02    3.96803699e-02
2838     1.41900000e-01    9.85245857e-02    3.96859465e-02
2839     1.41950000e-01    9.85301624e-02    3.96915232e-02
2840     1.42000000e-01    9.85357390e-02    3.96970999e-02
2841     1.42050000e-01    9.85413157e-02    3.97026766e-02
2842     1.42100000e-01    9.85468924e-02    3.97082532e-02
2843     1.42150000e-01    9.85524690e-02    3.97138299e-02
2844     1.42200000e-01    9.85580457e-02    3.97194066e-02
2845     1.42250000e-01    9.85636224e-02    3.97249832e-02
2846     1.42300000e-01    9.85691991e-02    3.97305599e-02
2847     1.42350000e-01    9.85747757e-02    3.97361366e-02
2848     1.42400000e-01    9.85803524e-02    3.97417133e-02
2849     1.42450000e-01    9.85859291e-02    3.97472899e-02
2850     1.42500000e-01    9.85915057e-02    3.97528666e-02
2851     1.42550000e-01    9.85970824e-02    3.97584433e-02
2852     1.42600000e-01    9.86026591e-02    3.97640199e-02
2853     1.42650000e-01    9.86082358e-02    3.97695966e-02
2854     1.42700000e-01    9.86138124e-02    3.97751733e-02
2855     1.42750000e-01    9.86193891e-02    3.97807499e-02
2856     1.42800000e-01    9.86249658e-02    3.97863266e-02
2857     1.42850000e-01    9.86305425e-02    3.97919033e-02
2858     1.42900000e-01    9.86361191e-02    3.97974800e-02
2859     1.42950000e-01    9.86416958e-02    3.98030566e-02
2860     1.43000000e-01    9.86472725e-02    3.98086333e-02
2861     1.43050000e-01    9.86528491e-02    3.98142100e-02
2862     1.43100000e-01    9.86584258e-02    3.98197866e-02
2863     1.43150000e-01    9.86640025e-02    3.98253633e-02
2864     1.43200000e-01    9.86695792e-02    3.98309400e-02
2865     1.43250000e-01    9.86751558e-02    3.98365167e-02
2866     1.43300000e-01    9.86807325e-02    3.98420933e-02
2867     1.43350000e-01    9.86863092e-02    3.98476700e-02
2868     1.43400000e-01    9.86918859e-02    3.98532467e-02
2869     1.43450000e-01    9.86974625e-02    3.98588233e-02
2870     1.43500000e-01    9.87030392e-02    3.98644000e-02
2871     1.43550000e-01    9.87086159e-02    3.98699767e-02
2872     1.43600000e-01    9.87141925e-02    3.98755533e-02
2873     1.43650000e-01    9.87197692e-02    3.98811300e-02
2874     1.43700000e-01    9.87253459e-02    3.98867067e-02
2875     1.43750000e-01    9.87309226e-02    3.98922834e-02
2876     1.43800000e-01    9.87364992e-02    3.98978600e-02
2877     1.43850000e-01    9.87420759e-02    3.99034367e-02
2878     1.43900000e-01    9.87476526e-02    3.99090134e-02
2879     1.43950000e-01    9.87532293e-02    3.99145900e-02
2880     1.44000000e-01    9.87588059e-02    3.99201667e-02
2881     1.44050000e-01    9.87643826e-02    3.99257434e-02
2882     1.44100000e-01    9.87699593e-02    3.99313201e-02
2883     1.44150000e-01    9.87755359e-02    3.99368967e-02
2884     1.44200000e-01    9.87811126e-02    3.99424734e-02
2885     1.44250000e-01    9.87866893e-02    3.99480501e-02
2886     1.44300000e-01    9.87922660e-02    3.99536267e-02
2887     1.44350000e-01    9.87978426e-02    3.99592034e-02
2888     1.44400000e-01    9.88034193e-02    3.99647801e-02
2889     1.44450000e-01    9.88089960e-02    3.99703567e-02
2890     1.44500000e-01    9.88145726e-02    3.99759334e-02
2891     1.44550000e-01    9.88201493e-02    3.99815101e-02
2892     1.44600000e-01    9.88257260e-02    3.99870868e-02
2893     1.44650000e-01    9.88313027e-02    3.99926634e-02
2894     1.44700000e-01    9.88368793e-02    3.99982401e-02
2895     1.44750000e-01    9.88424560e-02    4.00038168e-02
2896     1.44800000e-01    9.88480327e-02    4.00093934e-02
2897     1.44850000e-01    9.88536094e-02    4.00149701e-02
2898     1.44900000e-01    9.88591860e-02    4.00205468e-02
2899     1.44950000e-01    9.88647627e-02    4.00261235e-02
2900     1.45000000e-01    9.88703394e-02    4.00317001e-02
2901     1.45050000e-01    9.88759160e-02    4.00372768e-02
2902     1.45100000e-01    9.88814927e-02    4.00428535e-02
2903     1.45150000e-01    9.88870694e-02    4.00484301e-02
2904     1.45200000e-01    9.88926461e-02    4.00540068e-02
2905     1.45250000e-01    9.88982227e-02    4.00595835e-02
2906     1.45300000e-01    9.89037994e-02    4.00651601e-02
2907     1.45350000e-01    9.89093761e-02    4.00707368e-02
2908     1.45400000e-01    9.89149528e-02    4.00763135e-02
2909     1.45450000e-01    9.89205294e-02    4.00818902e-02
2910     1.45500000e-01    9.89261061e-02    4.00874668e-02
2911     1.45550000e-01    9.89316828e-02    4.00930435e-02
2912     1.45600000e-01    9.89372594e-02    4.00986202e-02
2913     1.45650000e-01    9.89428361e-02    4.01041968e-02
2914     1.45700000e-01    9.89484128e-02    4.01097735e-02
2915     1.45750000e-01    9.89539895e-02    4.01153502e-02
2916     1.45800000e-01    9.89595661e-02    4.01209269e-02
2917     1.45850000e-01    9.89651428e-02    4.01265035e-02
2918     1.45900000e-01    9.89707195e-02    4.01320802e-02
2919     1.45950000e-01    9.89762962e-02    4.01376569e-02
2920     1.46000000e-01    9.89818728e-02    4.01432335e-02
2921     1.46050000e-01    9.89874495e-02    4.01488102e-02
2922     1.46100000e-01    9.89930262e-02    4.01543869e-02
2923     1.46150000e-01    9.89986028e-02    4.01599635e-02
2924     1.46200000e-01    9.90041795e-02    4.01655402e-02
2925     1.46250000e-01    9.90097562e-02    4.01711169e-02
2926     1.46300000e-01    9.90153329e-02    4.01766936e-02
2927     1.46350000e-01    9.90209095e-02    4.01822702e-02
2928     1.46400000e-01    9.90264862e-02    4.01878469e-02
2929     1.46450000e-01    9.90320629e-02    4.01934236e-02
2930     1.46500000e-01    9.90376395e-02    4.01990002e-02
2931     1.46550000e-01    9.90432162e-02    4.02045769e-02
2932     1.46600000e-01    9.90487929e-02    4.02101536e-02
2933     1.46650000e-01    9.90543696e-02    4.02157303e-02
2934     1.46700000e-01    9.90599462e-02    4.02213069e-02
2935     1.46750000e-01    9.90655229e-02    4.02268836e-02
2936     1.46800000e-01    9.90710996e-02    4.02324603e-02
2937     1.46850000e-01    9.90766763e-02    4.02380369e-02
2938     1.46900000e-01    9.90822529e-02    4.02436136e-02
2939     1.46950000e-01    9.90878296e-02    4.02491903e-02
2940     1.47000000e-01    9.90934063e-02    4.02547669e-02
2941     1.47050000e-01    9.90989829e-02    4.02603436e-02
2942     1.47100000e-01    9.91045596e-02    4.02659203e-02
2943     1.47150000e-01    9.91101363e-02    4.02714970e-02
2944     1.47200000e-01    9.91148223e-02    4.02761829e-02
2945     1.47250000e-01    9.91177434e-02    4.02791040e-02
2946     1.47300000e-01    9.91206645e-02    4.02820252e-02
2947     1.47350000e-01    9.91235856e-02    4.02849463e-02
2948     1.47400000e-01    9.91265067e-02    4.02878674e-02
2949     1.47450000e-01    9.91294278e-02    4.02907885e-02
2950     1.47500000e-01    9.91323489e-02    4.02937096e-02
2951     1.47550000e-01    9.91352700e-02    4.02966307e-02
2952     1.47600000e-01    9.91381912e-02    4.02995518e-02
2953     1.47650000e-01    9.91411123e-02    4.03024730e-02
2954     1.47700000e-01    9.91440334e-02    4.03053941e-02
2955     1.47750000e-01    9.91469545e-02    4.03083152e-02
2956     1.47800000e-01    9.91498756e-02    4.03112363e-02
2957     1.47850000e-01    9.91527967e-02    4.03141574e-02
2958     1.47900000e-01    9.91557178e-02    4.03170785e-02
2959     1.47950000e-01    9.91586389e-02    4.03199996e-02
2960     1.48000000e-01    9.91615600e-02    4.03229207e-02
2961     1.48050000e-01    9.91644812e-02    4.03258419e-02
2962     1.48100000e-01    9.91674023e-02    4.03287630e-02
2963     1.48150000e-01    9.91703234e-02    4.03316841e-02
2964     1.48200000e-01    9.91732445e-02    4.03346052e-02
2965     1.48250000e-01    9.91761656e-02    4.03375263e-02
2966     1.48300000e-01    9.91790867e-02    4.03404474e-02
2967     1.48350000e-01    9.91820078e-02    4.03433685e-02
2968     1.48400000e-01    9.91849289e-02    4.03462897e-02
2969     1.48450000e-01    9.91878501e-02    4.03492108e-02
2970     1.48500000e-01    9.91907712e-02    4.03521319e-02
2971     1.48550000e-01    9.91936923e-02    4.03550530e-02
2972     1.48600000e-01    9.91966134e-02    4.03579741e-02
2973     1.48650000e-01    9.91995345e-02    4.03608952e-02
2974     1.48700000e-01    9.92024556e-02    4.03638163e-02
2975     1.48750000e-01    9.92053767e-02    4.03667374e-02
2976     1.48800000e-01    9.92082978e-02    4.03696586e-02
2977     1.48850000e-01    9.92112189e-02    4.03725797e-02
2978     1.48900000e-01    9.92141401e-02    4.03755008e-02
2979     1.48950000e-01    9.92170612e-02    4.03784219e-02
2980     1.49000000e-01    9.92199823e-02    4.03813430e-02
2981     1.49050000e-01    9.92229034e-02    4.03842641e-02
2982     1.49100000e-01    9.92258245e-02    4.03871852e-02
2983     1.49150000e-01    9.92287456e-02    4.03901063e-02
2984     1.49200000e-01    9.92316667e-02    4.03930275e-02
2985     1.49250000e-01    9.92345878e-02    4.03959486e-02
2986     1.49300000e-01    9.92375089e-02    4.03988697e-02
2987     1.49350000e-01    9.92404301e-02    4.04017908e-02
2988     1.49400000e-01    9.92433512e-02    4.04047119e-02
2989     1.49450000e-01    9.92462723e-02    4.04076330e-02
2990     1.49500000e-01    9.92491934e-02    4.04105541e-02
2991     1.49550000e-01    9.92521145e-02    4.04134753e-02
2992     1.49600000e-01    9.92550356e-02    4.04163964e-02
2993     1.49650000e-01    9.92579567e-02    4.04193175e-02
2994     1.49700000e-01    9.92608778e-02    4.04222386e-02
2995     1.49750000e-01    9.92637989e-02    4.04251597e-02
2996     1.49800000e-01    9.92667201e-02    4.04280808e-02
2997     1.49850000e-01    9.92696412e-02    4.04310019e-02
2998     1.49900000e-01    9.92725623e-02    4.04339230e-02
2999     1.49950000e-01    9.92754834e-02    4.04368442e-02
3000     1.50000000e-01    9.92784045e-02    4.04397653e-02
3001     1.50050000e-01    9.92813256e-02    4.04426864e-02
3002     1.50100000e-01    9.92842467e-02    4.04456075e-02
3003     1.50150000e-01    9.92871678e-02    4.04485286e-02
3004     1.50200000e-01    9.92900889e-02    4.04514497e-02
3005     1.50250000e-01    9.92930101e-02    4.04543708e-02
3006     1.50300000e-01    9.92959312e-02    4.04572920e-02
3007     1.50350000e-01    9.92988523e-02    4.04602131e-02
3008     1.50400000e-01    9.93017734e-02    4.04631342e-02
3009     1.50450000e-01    9.93046945e-02    4.04660553e-02
3010     1.50500000e-01    9.93076156e-02    4.04689764e-02
3011     1.50550000e-01    9.93105367e-02    4.04718975e-02
3012     1.50600000e-01    9.93134578e-02    4.04748186e-02
3013     1.50650000e-01    9.93163789e-02    4.04777397e-02
3014     1.50700000e-01    9.93193001e-02    4.04806609e-02
3015     1.50750000e-01    9.93222212e-02    4.04835820e-02
3016     1.50800000e-01    9.93251423e-02    4.04865031e-02
3017     1.50850000e-01    9.93280634e-02    4.04894242e-02
3018     1.50900000e-01    9.93309845e-02    4.04923453e-02
3019     1.50950000e-01    9.93339056e-02    4.04952664e-02
3020     1.51000000e-01    9.93368267e-02    4.04981875e-02
3021     1.51050000e-01    9.93397478e-02    4.05011086e-02
3022     1.51100000e-01    9.93426689e-02    4.05040298e-02
3023     1.51150000e-01    9.93455901e-02    4.05069509e-02
3024     1.51200000e-01    9.93485112e-02    4.05098720e-02
3025     1.51250000e-01    9.93514323e-02    4.05127931e-02
3026     1.51300000e-01    9.93543534e-02    4.05157142e-02
3027     1.51350000e-01    9.93572745e-02    4.05186353e-02
3028     1.51400000e-01    9.93601956e-02    4.05215564e-02
3029     1.51450000e-01    9.93631167e-02    4.05244776e-02
3030     1.51500000e-01    9.93660378e-02    4.05273987e-02
3031     1.51550000e-01    9.93689590e-02    4.05303198e-02
3032     1.51600000e-01    9.93718801e-02    4.05332409e-02
3033     1.51650000e-01    9.93748012e-02    4.05361620e-02
3034     1.51700000e-01    9.93777223e-02    4.05390831e-02
3035     1.51750000e-01    9.93806434e-02    4.05420042e-02
3036     1.51800000e-01    9.93835645e-02    4.05449253e-02
3037     1.51850000e-01    9.93864856e-02    4.05478465e-02
3038     1.51900000e-01    9.93894067e-02    4.05507676e-02
3039     1.51950000e-01    9.93923278e-02    4.05536887e-02
3040     1.52000000e-01    9.93952490e-02    4.05566098e-02
3041     1.52050000e-01    9.93981701e-02    4.05595309e-02
3042     1.52100000e-01    9.94010912e-02    4.05624520e-02
3043     1.52150000e-01    9.94040123e-02    4.05653731e-02
3044     1.52200000e-01    9.94069334e-02    4.05682943e-02
3045     1.52250000e-01    9.94098545e-02    4.05712154e-02
3046     1.52300000e-01    9.94127756e-02    4.05741365e-02
3047     1.52350000e-01    9.94156967e-02    4.05770576e-02
3048     1.52400000e-01    9.94186178e-02    4.05799787e-02
3049     1.52450000e-01    9.94215390e-02    4.05828998e-02
3050     1.52500000e-01    9.94244601e-02    4.05858209e-02
3051     1.52550000e-01    9.94273812e-02    4.05887420e-02
3052     1.52600000e-01    9.94303023e-02    4.05916632e-02
3053     1.52650000e-01    9.94332234e-02    4.05945843e-02
3054     1.52700000e-01    9.94361445e-02    4.05975054e-02
3055     1.52750000e-01    9.94390656e-02    4.06004265e-02
3056     1.52800000e-01    9.94419867e-02    4.06033476e-02
3057     1.52850000e-01    9.94449078e-02    4.06062687e-02
3058     1.52900000e-01    9.94478290e-02    4.06091898e-02
3059     1.52950000e-01    9.94507501e-02    4.06121110e-02
3060     1.53000000e-01    9.94536712e-02    4.06150321e-02
3061     1.53050000e-01    9.94565923e-02    4.06179532e-02
3062     1.53100000e-01    9.94595134e-02    4.06208743e-02
3063     1.53150000e-01    9.94624345e-02    4.06237954e-02
3064     1.53200000e-01    9.94653556e-02    4.06267165e-02
3065     1.53250000e-01    9.94682767e-02    4.06296376e-02
3066     1.53300000e-01    9.94711978e-02    4.06325587e-02
3067     1.53350000e-01    9.94741190e-02    4.06354799e-02
3068     1.53400000e-01    9.94770401e-02    4.06384010e-02
3069     1.53450000e-01    9.94799612e-02    4.06413221e-02
3070     1.53500000e-01    9.94828823e-02    4.06442432e-02
3071     1.53550000e-01    9.94858034e-02    4.06471643e-02
3072     1.53600000e-01    9.94887245e-02    4.06500854e-02
3073     1.53650000e-01    9.94916456e-02    4.06530065e-02
3074     1.53700000e-01    9.94945667e-02    4.06559276e-02
3075     1.53750000e-01    9.94974878e-02    4.06588488e-02
3076     1.53800000e-01    9.95004090e-02    4.06617699e-02
3077     1.53850000e-01    9.95033301e-02    4.06646910e-02
3078     1.53900000e-01    9.95062512e-02    4.06676121e-02
3079     1.53950000e-01    9.95091723e-02    4.06705332e-02
3080     1.54000000e-01    9.95120934e-02    4.06734543e-02
3081     1.54050000e-01    9.95150145e-02    4.06763754e-02
3082     1.54100000e-01    9.95179356e-02    4.06792966e-02
3083     1.54150000e-01    9.95208567e-02    4.06822177e-02
3084     1.54200000e-01    9.95237778e-02    4.06851388e-02
3085     1.54250000e-01    9.95266990e-02    4.06880599e-02
3086     1.54300000e-01    9.95296201e-02    4.06909810e-02
3087     1.54350000e-01    9.95325412e-02    4.06939021e-02
3088     1.54400000e-01    9.95354623e-02    4.06968232e-02
3089     1.54450000e-01    9.95383834e-02    4.06997443e-02
3090     1.54500000e-01    9.95413045e-02    4.07026655e-02
3091     1.54550000e-01    9.95442256e-02    4.07055866e-02
3092     1.54600000e-01    9.95471467e-02    4.07085077e-02
3093     1.54650000e-01    9.95500679e-02    4.07114288e-02
3094     1.54700000e-01    9.95529890e-02    4.07143499e-02
3095     1.54750000e-01    9.95559101e-02    4.07172710e-02
3096     1.54800000e-01    9.95588312e-02    4.07201921e-02
3097     1.54850000e-01    9.95617523e-02    4.07231133e-02
3098     1.54900000e-01    9.95646734e-02    4.07260344e-02
3099     1.54950000e-01    9.95675945e-02    4.07289555e-02
3100     1.55000000e-01    9.95705156e-02    4.07318766e-02
3101     1.55050000e-01    9.95734367e-02    4.07347977e-02
3102     1.55100000e-01    9.95763579e-02    4.07377188e-02
3103     1.55150000e-01    9.95792790e-02    4.07406399e-02
3104     1.55200000e-01    9.95822001e-02    4.07435610e-02
3105     1.55250000e-01    9.95851212e-02    4.07464822e-02
3106     1.55300000e-01    9.95880423e-02    4.07494033e-02
3107     1.55350000e-01    9.95909634e-02    4.07523244e-02
3108     1.55400000e-01    9.95938845e-02    4.07552455e-02
3109     1.55450000e-01    9.95968056e-02    4.07581666e-02
3110     1.55500000e-01    9.95997267e-02    4.07610877e-02
3111     1.55550000e-01    9.96026479e-02    4.07640088e-02
3112     1.55600000e-01    9.96055690e-02    4.07669299e-02
3113     1.55650000e-01    9.96084901e-02    4.07698511e-02
3114     1.55700000e-01    9.96114112e-02    4.07727722e-02
3115     1.55750000e-01    9.96143323e-02    4.07756933e-02
3116     1.55800000e-01    9.96172534e-02    4.07786144e-02
3117     1.55850000e-01    9.96201745e-02    4.07815355e-02
3118     1.55900000e-01    9.96230956e-02    4.07844566e-02
3119     1.55950000e-01    9.96260167e-02    4.07873777e-02
3120     1.56000000e-01    9.96289379e-02    4.07902989e-02
3121     1.56050000e-01    9.96318590e-02    4.07932200e-02
3122     1.56100000e-01    9.96347801e-02    4.07961411e-02
3123     1.56150000e-01    9.96377012e-02    4.07990622e-02
3124     1.56200000e-01    9.96406223e-02    4.08019833e-02
3125     1.56250000e-01    9.96435434e-02    4.08049044e-02
3126     1.56300000e-01    9.96464645e-02    4.08078255e-02
3127     1.56350000e-01    9.96493856e-02    4.08107466e-02
3128     1.56400000e-01    9.96523067e-02    4.08136678e-02
3129     1.56450000e-01    9.96552279e-02    4.08165889e-02
3130     1.56500000e-01    9.96581490e-02    4.08195100e-02
3131     1.56550000e-01    9.96610701e-02    4.08224311e-02
3132     1.56600000e-01    9.96639912e-02    4.08253522e-02
3133     1.56650000e-01    9.96669123e-02    4.08282733e-02
3134     1.56700000e-01    9.96698334e-02    4.08311944e-02
3135     1.56750000e-01    9.96727545e-02    4.08341156e-02
3136     1.56800000e-01    9.96756756e-02    4.08370367e-02
3137     1.56850000e-01    9.96785967e-02    4.08399578e-02
3138     1.56900000e-01    9.96815179e-02    4.08428789e-02
3139     1.56950000e-01    9.96844390e-02    4.08458000e-02
3140     1.57000000e-01    9.96873601e-02    4.08487211e-02
3141     1.57050000e-01    9.96902812e-02    4.08516422e-02
3142     1.57100000e-01    9.96932023e-02    4.08545633e-02
3143     1.57150000e-01    9.96961234e-02    4.08574845e-02
3144     1.57200000e-01    9.96990445e-02    4.08604056e-02
3145     1.57250000e-01    9.97019656e-02    4.08633267e-02
3146     1.57300000e-01    9.97048867e-02    4.08662478e-02
3147     1.57350000e-01    9.97078079e-02    4.08691689e-02
3148     1.57400000e-01    9.97107290e-02    4.08720900e-02
3149     1.57450000e-01    9.97136501e-02    4.08750111e-02
3150     1.57500000e-01    9.97165712e-02    4.08779323e-02
3151     1.57550000e-01    9.97194923e-02    4.08808534e-02
3152     1.57600000e-01    9.97224134e-02    4.08837745e-02
3153     1.57650000e-01    9.97253345e-02    4.08866956e-02
3154     1.57700000e-01    9.97282556e-02    4.08896167e-02
3155     1.57750000e-01    9.97311768e-02    4.08925378e-02
3156     1.57800000e-01    9.97340979e-02    4.08954589e-02
3157     1.57850000e-01    9.97370190e-02    4.08983800e-02
3158     1.57900000e-01    9.97399401e-02    4.09013012e-02
3159     1.57950000e-01    9.97428612e-02    4.09042223e-02
3160     1.58000000e-01    9.97457823e-02    4.09071434e-02
3161     1.58050000e-01    9.97487034e-02    4.09100645e-02
3162     1.58100000e-01    9.97516245e-02    4.09129856e-02
3163     1.58150000e-01    9.97545456e-02    4.09159067e-02
3164     1.58200000e-01    9.97574668e-02    4.09188278e-02
3165     1.58250000e-01    9.97603879e-02    4.09217489e-02
3166     1.58300000e-01    9.97633090e-02    4.09246701e-02
3167     1.58350000e-01    9.97662301e-02    4.09275912e-02
3168     1.58400000e-01    9.97691512e-02    4.09305123e-02
3169     1.58450000e-01    9.97720723e-02    4.09334334e-02
3170     1.58500000e-01    9.97749934e-02    4.09363545e-02
3171     1.58550000e-01    9.97779145e-02    4.09392756e-02
3172     1.58600000e-01    9.97808356e-02    4.09421967e-02
3173     1.58650000e-01    9.97837568e-02    4.09451179e-02
3174     1.58700000e-01    9.97866779e-02    4.09480390e-02
3175     1.58750000e-01    9.97895990e-02    4.09509601e-02
3176     1.58800000e-01    9.97925201e-02    4.09538812e-02
3177     1.58850000e-01    9.97954412e-02    4.09568023e-02
3178     1.58900000e-01    9.97983623e-02    4.09597234e-02
3179     1.58950000e-01    9.98012834e-02    4.09626445e-02
3180     1.59000000e-01    9.98042045e-02    4.09655656e-02
