Index              V(1)           V(2)           V(3)           V(4)
356     5.00000000e+00   6.00000000e-01   5.03600000e+01   2.51800000e+01   
357     0.00000000e+00   7.00000000e-01   4.90000000e-01   2.45000000e-01   
358     1.00000000e-01   7.00000000e-01   1.49000000e+00   7.45000000e-01   
359     2.00000000e-01   7.00000000e-01   2.49000000e+00   1.24500000e+00   
360     3.00000000e-01   7.00000000e-01   3.49000000e+00   1.74500000e+00   
361     4.00000000e-01   7.00000000e-01   4.49000000e+00   2.24500000e+00   
362     5.00000000e-01   7.00000000e-01   5.49000000e+00   2.74500000e+00   
363     6.00000000e-01   7.00000000e-01   6.49000000e+00   3.24500000e+00   
364     7.00000000e-01   7.00000000e-01   7.49000000e+00   3.74500000e+00   
365     8.00000000e-01   7.00000000e-01   8.49000000e+00   4.24500000e+00   
366     9.00000000e-01   7.00000000e-01   9.49000000e+00   4.74500000e+00   
367     1.00000000e+00   7.00000000e-01   1.04900000e+01   5.24500000e+00   
368     1.10000000e+00   7.00000000e-01   1.14900000e+01   5.74500000e+00   
369     1.20000000e+00   7.00000000e-01   1.24900000e+01   6.24500000e+00   
370     1.30000000e+00   7.00000000e-01   1.34900000e+01   6.74500000e+00   
371     1.40000000e+00   7.00000000e-01   1.44900000e+01   7.24500000e+00   
372     1.50000000e+00   7.00000000e-01   1.54900000e+01   7.74500000e+00   
373     1.60000000e+00   7.00000000e-01   1.64900000e+01   8.24500000e+00   
374     1.70000000e+00   7.00000000e-01   1.74900000e+01   8.74500000e+00   
375     1.80000000e+00   7.00000000e-01   1.84900000e+01   9.24500000e+00   
376     1.90000000e+00   7.00000000e-01   1.94900000e+01   9.74500000e+00   
377     2.00000000e+00   7.00000000e-01   2.04900000e+01   1.02450000e+01   
378     2.10000000e+00   7.00000000e-01   2.14900000e+01   1.07450000e+01   
379     2.20000000e+00   7.00000000e-01   2.24900000e+01   1.12450000e+01   
380     2.30000000e+00   7.00000000e-01   2.34900000e+01   1.17450000e+01   
381     2.40000000e+00   7.00000000e-01   2.44900000e+01   1.22450000e+01   
382     2.50000000e+00   7.00000000e-01   2.54900000e+01   1.27450000e+01   
383     2.60000000e+00   7.00000000e-01   2.64900000e+01   1.32450000e+01   
384     2.70000000e+00   7.00000000e-01   2.74900000e+01   1.37450000e+01   
385     2.80000000e+00   7.00000000e-01   2.84900000e+01   1.42450000e+01   
386     2.90000000e+00   7.00000000e-01   2.94900000e+01   1.47450000e+01   
387     3.00000000e+00   7.00000000e-01   3.04900000e+01   1.52450000e+01   
388     3.10000000e+00   7.00000000e-01   3.14900000e+01   1.57450000e+01   
389     3.20000000e+00   7.00000000e-01   3.24900000e+01   1.62450000e+01   
390     3.30000000e+00   7.00000000e-01   3.34900000e+01   1.67450000e+01   
391     3.40000000e+00   7.00000000e-01   3.44900000e+01   1.72450000e+01   
392     3.50000000e+00   7.00000000e-01   3.54900000e+01   1.77450000e+01   
393     3.60000000e+00   7.00000000e-01   3.64900000e+01   1.82450000e+01   
394     3.70000000e+00   7.00000000e-01   3.74900000e+01   1.87450000e+01   
395     3.80000000e+00   7.00000000e-01   3.84900000e+01   1.92450000e+01   
396     3.90000000e+00   7.00000000e-01   3.94900000e+01   1.97450000e+01   
397     4.00000000e+00   7.00000000e-01   4.04900000e+01   2.02450000e+01   
398     4.10000000e+00   7.00000000e-01   4.14900000e+01   2.07450000e+01   
399     4.20000000e+00   7.00000000e-01   4.24900000e+01   2.12450000e+01   
400     4.30000000e+00   7.00000000e-01   4.34900000e+01   2.17450000e+01   
401     4.40000000e+00   7.00000000e-01   4.44900000e+01   2.22450000e+01   
402     4.50000000e+00   7.00000000e-01   4.54900000e+01   2.27450000e+01   
403     4.60000000e+00   7.00000000e-01   4.64900000e+01   2.32450000e+01   
404     4.70000000e+00   7.00000000e-01   4.74900000e+01   2.37450000e+01   
405     4.80000000e+00   7.00000000e-01   4.84900000e+01   2.42450000e+01   
406     4.90000000e+00   7.00000000e-01   4.94900000e+01   2.47450000e+01   
407     5.00000000e+00   7.00000000e-01   5.04900000e+01   2.52450000e+01   
408     0.00000000e+00   8.00000000e-01   6.40000000e-01   3.20000000e-01   
409     1.00000000e-01   8.00000000e-01   1.64000000e+00   8.20000000e-01   
410     2.00000000e-01   8.00000000e-01   2.64000000e+00   1.32000000e+00   
411     3.00000000e-01   8.00000000e-01   3.64000000e+00   1.82000000e+00   
412     4.00000000e-01   8.00000000e-01   4.64000000e+00   2.32000000e+00   
413     5.00000000e-01   8.00000000e-01   5.64000000e+00   2.82000000e+00   
414     6.00000000e-01   8.00000000e-01   6.64000000e+00   3.32000000e+00   
415     7.00000000e-01   8.00000000e-01   7.64000000e+00   3.82000000e+00   
416     8.00000000e-01   8.00000000e-01   8.64000000e+00   4.32000000e+00   
417     9.00000000e-01   8.00000000e-01   9.64000000e+00   4.82000000e+00   
418     1.00000000e+00   8.00000000e-01   1.06400000e+01   5.32000000e+00   
419     1.10000000e+00   8.00000000e-01   1.16400000e+01   5.82000000e+00   
420     1.20000000e+00   8.00000000e-01   1.26400000e+01   6.32000000e+00   
421     1.30000000e+00   8.00000000e-01   1.36400000e+01   6.82000000e+00   
422     1.40000000e+00   8.00000000e-01   1.46400000e+01   7.32000000e+00   
423     1.50000000e+00   8.00000000e-01   1.56400000e+01   7.82000000e+00   
424     1.60000000e+00   8.00000000e-01   1.66400000e+01   8.32000000e+00   
425     1.70000000e+00   8.00000000e-01   1.76400000e+01   8.82000000e+00   
426     1.80000000e+00   8.00000000e-01   1.86400000e+01   9.32000000e+00   
427     1.90000000e+00   8.00000000e-01   1.96400000e+01   9.82000000e+00   
428     2.00000000e+00   8.00000000e-01   2.06400000e+01   1.03200000e+01   
429     2.10000000e+00   8.00000000e-01   2.16400000e+01   1.08200000e+01   
430     2.20000000e+00   8.00000000e-01   2.26400000e+01   1.13200000e+01   
431     2.30000000e+00   8.00000000e-01   2.36400000e+01   1.18200000e+01   
432     2.40000000e+00   8.00000000e-01   2.46400000e+01   1.23200000e+01   
433     2.50000000e+00   8.00000000e-01   2.56400000e+01   1.28200000e+01   
434     2.60000000e+00   8.00000000e-01   2.66400000e+01   1.33200000e+01   
435     2.70000000e+00   8.00000000e-01   2.76400000e+01   1.38200000e+01   
436     2.80000000e+00   8.00000000e-01   2.86400000e+01   1.43200000e+01   
437     2.90000000e+00   8.00000000e-01   2.96400000e+01   1.48200000e+01   
438     3.00000000e+00   8.00000000e-01   3.06400000e+01   1.53200000e+01   
439     3.10000000e+00   8.00000000e-01   3.16400000e+01   1.58200000e+01   
440     3.20000000e+00   8.00000000e-01   3.26400000e+01   1.63200000e+01   
441     3.30000000e+00   8.00000000e-01   3.36400000e+01   1.68200000e+01   
442     3.40000000e+00   8.00000000e-01   3.46400000e+01   1.73200000e+01   
443     3.50000000e+00   8.00000000e-01   3.56400000e+01   1.78200000e+01   
444     3.60000000e+00   8.00000000e-01   3.66400000e+01   1.83200000e+01   
445     3.70000000e+00   8.00000000e-01   3.76400000e+01   1.88200000e+01   
446     3.80000000e+00   8.00000000e-01   3.86400000e+01   1.93200000e+01   
447     3.90000000e+00   8.00000000e-01   3.96400000e+01   1.98200000e+01   
448     4.00000000e+00   8.00000000e-01   4.06400000e+01   2.03200000e+01   
449     4.10000000e+00   8.00000000e-01   4.16400000e+01   2.08200000e+01   
450     4.20000000e+00   8.00000000e-01   4.26400000e+01   2.13200000e+01   
451     4.30000000e+00   8.00000000e-01   4.36400000e+01   2.18200000e+01   
452     4.40000000e+00   8.00000000e-01   4.46400000e+01   2.23200000e+01   
453     4.50000000e+00   8.00000000e-01   4.56400000e+01   2.28200000e+01   
454     4.60000000e+00   8.00000000e-01   4.66400000e+01   2.33200000e+01   
455     4.70000000e+00   8.00000000e-01   4.76400000e+01   2.38200000e+01   
456     4.80000000e+00   8.00000000e-01   4.86400000e+01   2.43200000e+01   
457     4.90000000e+00   8.00000000e-01   4.96400000e+01   2.48200000e+01   
458     5.00000000e+00   8.00000000e-01   5.06400000e+01   2.53200000e+01   
459     0.00000000e+00   9.00000000e-01   8.10000000e-01   4.05000000e-01   
460     1.00000000e-01   9.00000000e-01   1.81000000e+00   9.05000000e-01   
461     2.00000000e-01   9.00000000e-01   2.81000000e+00   1.40500000e+00   
462     3.00000000e-01   9.00000000e-01   3.81000000e+00   1.90500000e+00   
463     4.00000000e-01   9.00000000e-01   4.81000000e+00   2.40500000e+00   
464     5.00000000e-01   9.00000000e-01   5.81000000e+00   2.90500000e+00   
465     6.00000000e-01   9.00000000e-01   6.81000000e+00   3.40500000e+00   
466     7.00000000e-01   9.00000000e-01   7.81000000e+00   3.90500000e+00   
467     8.00000000e-01   9.00000000e-01   8.81000000e+00   4.40500000e+00   
468     9.00000000e-01   9.00000000e-01   9.81000000e+00   4.90500000e+00   
469     1.00000000e+00   9.00000000e-01   1.08100000e+01   5.40500000e+00   
470     1.10000000e+00   9.00000000e-01   1.18100000e+01   5.90500000e+00   
471     1.20000000e+00   9.00000000e-01   1.28100000e+01   6.40500000e+00   
472     1.30000000e+00   9.00000000e-01   1.38100000e+01   6.90500000e+00   
473     1.40000000e+00   9.00000000e-01   1.48100000e+01   7.40500000e+00   
474     1.50000000e+00   9.00000000e-01   1.58100000e+01   7.90500000e+00   
475     1.60000000e+00   9.00000000e-01   1.68100000e+01   8.40500000e+00   
476     1.70000000e+00   9.00000000e-01   1.78100000e+01   8.90500000e+00   
477     1.80000000e+00   9.00000000e-01   1.88100000e+01   9.40500000e+00   
478     1.90000000e+00   9.00000000e-01   1.98100000e+01   9.90500000e+00   
479     2.00000000e+00   9.00000000e-01   2.08100000e+01   1.04050000e+01   
480     2.10000000e+00   9.00000000e-01   2.18100000e+01   1.09050000e+01   
481     2.20000000e+00   9.00000000e-01   2.28100000e+01   1.14050000e+01   
482     2.30000000e+00   9.00000000e-01   2.38100000e+01   1.19050000e+01   
483     2.40000000e+00   9.00000000e-01   2.48100000e+01   1.24050000e+01   
484     2.50000000e+00   9.00000000e-01   2.58100000e+01   1.29050000e+01   
485     2.60000000e+00   9.00000000e-01   2.68100000e+01   1.34050000e+01   
486     2.70000000e+00   9.00000000e-01   2.78100000e+01   1.39050000e+01   
487     2.80000000e+00   9.00000000e-01   2.88100000e+01   1.44050000e+01   
488     2.90000000e+00   9.00000000e-01   2.98100000e+01   1.49050000e+01   
489     3.00000000e+00   9.00000000e-01   3.08100000e+01   1.54050000e+01   
490     3.10000000e+00   9.00000000e-01   3.18100000e+01   1.59050000e+01   
491     3.20000000e+00   9.00000000e-01   3.28100000e+01   1.64050000e+01   
492     3.30000000e+00   9.00000000e-01   3.38100000e+01   1.69050000e+01   
493     3.40000000e+00   9.00000000e-01   3.48100000e+01   1.74050000e+01   
494     3.50000000e+00   9.00000000e-01   3.58100000e+01   1.79050000e+01   
495     3.60000000e+00   9.00000000e-01   3.68100000e+01   1.84050000e+01   
496     3.70000000e+00   9.00000000e-01   3.78100000e+01   1.89050000e+01   
497     3.80000000e+00   9.00000000e-01   3.88100000e+01   1.94050000e+01   
498     3.90000000e+00   9.00000000e-01   3.98100000e+01   1.99050000e+01   
499     4.00000000e+00   9.00000000e-01   4.08100000e+01   2.04050000e+01   
500     4.10000000e+00   9.00000000e-01   4.18100000e+01   2.09050000e+01   
501     4.20000000e+00   9.00000000e-01   4.28100000e+01   2.14050000e+01   
502     4.30000000e+00   9.00000000e-01   4.38100000e+01   2.19050000e+01   
503     4.40000000e+00   9.00000000e-01   4.48100000e+01   2.24050000e+01   
504     4.50000000e+00   9.00000000e-01   4.58100000e+01   2.29050000e+01   
505     4.60000000e+00   9.00000000e-01   4.68100000e+01   2.34050000e+01   
506     4.70000000e+00   9.00000000e-01   4.78100000e+01   2.39050000e+01   
507     4.80000000e+00   9.00000000e-01   4.88100000e+01   2.44050000e+01   
508     4.90000000e+00   9.00000000e-01   4.98100000e+01   2.49050000e+01   
509     5.00000000e+00   9.00000000e-01   5.08100000e+01   2.54050000e+01   
510     0.00000000e+00   1.00000000e+00   1.00000000e+00   5.00000000e-01   
511     1.00000000e-01   1.00000000e+00   2.00000000e+00   1.00000000e+00   
512     2.00000000e-01   1.00000000e+00   3.00000000e+00   1.50000000e+00   
513     3.00000000e-01   1.00000000e+00   4.00000000e+00   2.00000000e+00   
514     4.00000000e-01   1.00000000e+00   5.00000000e+00   2.50000000e+00   
515     5.00000000e-01   1.00000000e+00   6.00000000e+00   3.00000000e+00   
516     6.00000000e-01   1.00000000e+00   7.00000000e+00   3.50000000e+00   
517     7.00000000e-01   1.00000000e+00   8.00000000e+00   4.00000000e+00   
518     8.00000000e-01   1.00000000e+00   9.00000000e+00   4.50000000e+00   
519     9.00000000e-01   1.00000000e+00   1.00000000e+01   5.00000000e+00   
520     1.00000000e+00   1.00000000e+00   1.10000000e+01   5.50000000e+00   
521     1.10000000e+00   1.00000000e+00   1.20000000e+01   6.00000000e+00   
522     1.20000000e+00   1.00000000e+00   1.30000000e+01   6.50000000e+00   
523     1.30000000e+00   1.00000000e+00   1.40000000e+01   7.00000000e+00   
524     1.40000000e+00   1.00000000e+00   1.50000000e+01   7.50000000e+00   
525     1.50000000e+00   1.00000000e+00   1.60000000e+01   8.00000000e+00   
526     1.60000000e+00   1.00000000e+00   1.70000000e+01   8.50000000e+00   
527     1.70000000e+00   1.00000000e+00   1.80000000e+01   9.00000000e+00   
528     1.80000000e+00   1.00000000e+00   1.90000000e+01   9.50000000e+00   
529     1.90000000e+00   1.00000000e+00   2.00000000e+01   1.00000000e+01   
530     2.00000000e+00   1.00000000e+00   2.10000000e+01   1.05000000e+01   
531     2.10000000e+00   1.00000000e+00   2.20000000e+01   1.10000000e+01   
532     2.20000000e+00   1.00000000e+00   2.30000000e+01   1.15000000e+01   
533     2.30000000e+00   1.00000000e+00   2.40000000e+01   1.20000000e+01   
534     2.40000000e+00   1.00000000e+00   2.50000000e+01   1.25000000e+01   
535     2.50000000e+00   1.00000000e+00   2.60000000e+01   1.30000000e+01   
536     2.60000000e+00   1.00000000e+00   2.70000000e+01   1.35000000e+01   
537     2.70000000e+00   1.00000000e+00   2.80000000e+01   1.40000000e+01   
538     2.80000000e+00   1.00000000e+00   2.90000000e+01   1.45000000e+01   
539     2.90000000e+00   1.00000000e+00   3.00000000e+01   1.50000000e+01   
540     3.00000000e+00   1.00000000e+00   3.10000000e+01   1.55000000e+01   
541     3.10000000e+00   1.00000000e+00   3.20000000e+01   1.60000000e+01   
542     3.20000000e+00   1.00000000e+00   3.30000000e+01   1.65000000e+01   
543     3.30000000e+00   1.00000000e+00   3.40000000e+01   1.70000000e+01   
544     3.40000000e+00   1.00000000e+00   3.50000000e+01   1.75000000e+01   
545     3.50000000e+00   1.00000000e+00   3.60000000e+01   1.80000000e+01   
546     3.60000000e+00   1.00000000e+00   3.70000000e+01   1.85000000e+01   
547     3.70000000e+00   1.00000000e+00   3.80000000e+01   1.90000000e+01   
548     3.80000000e+00   1.00000000e+00   3.90000000e+01   1.95000000e+01   
549     3.90000000e+00   1.00000000e+00   4.00000000e+01   2.00000000e+01   
550     4.00000000e+00   1.00000000e+00   4.10000000e+01   2.05000000e+01   
551     4.10000000e+00   1.00000000e+00   4.20000000e+01   2.10000000e+01   
552     4.20000000e+00   1.00000000e+00   4.30000000e+01   2.15000000e+01   
553     4.30000000e+00   1.00000000e+00   4.40000000e+01   2.20000000e+01   
554     4.40000000e+00   1.00000000e+00   4.50000000e+01   2.25000000e+01   
555     4.50000000e+00   1.00000000e+00   4.60000000e+01   2.30000000e+01   
556     4.60000000e+00   1.00000000e+00   4.70000000e+01   2.35000000e+01   
557     4.70000000e+00   1.00000000e+00   4.80000000e+01   2.40000000e+01   
558     4.80000000e+00   1.00000000e+00   4.90000000e+01   2.45000000e+01   
559     4.90000000e+00   1.00000000e+00   5.00000000e+01   2.50000000e+01   
560     5.00000000e+00   1.00000000e+00   5.10000000e+01   2.55000000e+01   
561     0.00000000e+00   1.10000000e+00   1.21000000e+00   6.05000000e-01   
562     1.00000000e-01   1.10000000e+00   2.21000000e+00   1.10500000e+00   
563     2.00000000e-01   1.10000000e+00   3.21000000e+00   1.60500000e+00   
564     3.00000000e-01   1.10000000e+00   4.21000000e+00   2.10500000e+00   
565     4.00000000e-01   1.10000000e+00   5.21000000e+00   2.60500000e+00   
566     5.00000000e-01   1.10000000e+00   6.21000000e+00   3.10500000e+00   
567     6.00000000e-01   1.10000000e+00   7.21000000e+00   3.60500000e+00   
568     7.00000000e-01   1.10000000e+00   8.21000000e+00   4.10500000e+00   
569     8.00000000e-01   1.10000000e+00   9.21000000e+00   4.60500000e+00   
570     9.00000000e-01   1.10000000e+00   1.02100000e+01   5.10500000e+00   
571     1.00000000e+00   1.10000000e+00   1.12100000e+01   5.60500000e+00   
572     1.10000000e+00   1.10000000e+00   1.22100000e+01   6.10500000e+00   
573     1.20000000e+00   1.10000000e+00   1.32100000e+01   6.60500000e+00   
574     1.30000000e+00   1.10000000e+00   1.42100000e+01   7.10500000e+00   
575     1.40000000e+00   1.10000000e+00   1.52100000e+01   7.60500000e+00   
576     1.50000000e+00   1.10000000e+00   1.62100000e+01   8.10500000e+00   
577     1.60000000e+00   1.10000000e+00   1.72100000e+01   8.60500000e+00   
578     1.70000000e+00   1.10000000e+00   1.82100000e+01   9.10500000e+00   
579     1.80000000e+00   1.10000000e+00   1.92100000e+01   9.60500000e+00   
580     1.90000000e+00   1.10000000e+00   2.02100000e+01   1.01050000e+01   
581     2.00000000e+00   1.10000000e+00   2.12100000e+01   1.06050000e+01   
582     2.10000000e+00   1.10000000e+00   2.22100000e+01   1.11050000e+01   
583     2.20000000e+00   1.10000000e+00   2.32100000e+01   1.16050000e+01   
