Index        TIME          {V(20)+1.0}      {V(2)+1.0}
929     7.65929210e-08   2.22123691e+00   1.67912603e+00   
930     7.65976239e-08   2.20712820e+00   1.73337005e+00   
931     7.66023268e-08   2.19301949e+00   1.78909298e+00   
932     7.66164356e-08   2.15069335e+00   1.96426476e+00   
933     7.66446530e-08   2.06604107e+00   2.34654297e+00   
934     7.66620562e-08   2.01383129e+00   2.60825931e+00   
935     7.66794595e-08   1.96162151e+00   2.87680518e+00   
936     7.66943448e-08   1.91696551e+00   3.10472661e+00   
937     7.67061897e-08   1.88143105e+00   3.24786773e+00   
938     7.67180345e-08   1.84589659e+00   3.35165848e+00   
939     7.67298793e-08   1.81036213e+00   3.43462718e+00   
940     7.67417241e-08   1.77482767e+00   3.50587340e+00   
941     7.67654138e-08   1.70375875e+00   3.61026533e+00   
942     7.67850254e-08   1.64492369e+00   3.67698177e+00   
943     7.68046371e-08   1.58608863e+00   3.72909712e+00   
944     7.68242488e-08   1.52725357e+00   3.76985145e+00   
945     7.68634722e-08   1.40958345e+00   3.83090133e+00   
946     7.69026956e-08   1.29191333e+00   3.86228126e+00   
947     7.69419189e-08   1.17424321e+00   3.88364013e+00   
948     7.69811423e-08   1.05657309e+00   3.89879831e+00   
949     7.70000000e-08   1.00000000e+00   3.90499650e+00   
950     7.70188577e-08   1.00000000e+00   3.93439057e+00   
951     7.70200363e-08   1.00000000e+00   3.93617270e+00   
952     7.70223935e-08   1.00000000e+00   3.93954613e+00   
953     7.70247507e-08   1.00000000e+00   3.94273621e+00   
954     7.70294652e-08   1.00000000e+00   3.94845694e+00   
955     7.70341796e-08   1.00000000e+00   3.95358349e+00   
956     7.70436084e-08   1.00000000e+00   3.96191165e+00   
957     7.70530373e-08   1.00000000e+00   3.96867335e+00   
958     7.70624661e-08   1.00000000e+00   3.97416507e+00   
959     7.70813238e-08   1.00000000e+00   3.98288233e+00   
960     7.70982957e-08   1.00000000e+00   3.98732156e+00   
961     7.71152677e-08   1.00000000e+00   3.99047235e+00   
962     7.71322396e-08   1.00000000e+00   3.99271470e+00   
963     7.71661835e-08   1.00000000e+00   3.99583589e+00   
964     7.72001273e-08   1.00000000e+00   3.99697382e+00   
965     7.72340712e-08   1.00000000e+00   3.99764252e+00   
966     7.73019589e-08   1.00000000e+00   3.99825034e+00   
967     7.73698466e-08   1.00000000e+00   3.99856189e+00   
968     7.74377343e-08   1.00000000e+00   3.99874566e+00   
969     7.75735097e-08   1.00000000e+00   3.99898914e+00   
970     7.77092851e-08   1.00000000e+00   3.99909844e+00   
971     7.78450605e-08   1.00000000e+00   3.99918664e+00   
972     7.79808360e-08   1.00000000e+00   3.99925715e+00   
973     7.82523868e-08   1.00000000e+00   3.99936770e+00   
974     7.85239376e-08   1.00000000e+00   3.99943590e+00   
975     7.87954885e-08   1.00000000e+00   3.99948901e+00   
976     7.90670393e-08   1.00000000e+00   3.99953115e+00   
977     7.96101410e-08   1.00000000e+00   3.99959754e+00   
978     8.01532426e-08   1.00000000e+00   3.99963985e+00   
979     8.06963443e-08   1.00000000e+00   3.99967291e+00   
980     8.12394460e-08   1.00000000e+00   3.99969935e+00   
981     8.23256493e-08   1.00000000e+00   3.99974128e+00   
982     8.34118527e-08   1.00000000e+00   3.99976856e+00   
983     8.44980560e-08   1.00000000e+00   3.99978994e+00   
984     8.55842594e-08   1.00000000e+00   3.99980719e+00   
985     8.77566660e-08   1.00000000e+00   3.99983478e+00   
986     8.99290727e-08   1.00000000e+00   3.99985314e+00   
987     9.21014794e-08   1.00000000e+00   3.99986771e+00   
988     9.42738861e-08   1.00000000e+00   3.99987962e+00   
989     9.86186995e-08   1.00000000e+00   3.99989882e+00   
990     1.00000000e-07   1.00000000e+00   3.99990356e+00   
End of Xyce(TM) Simulation
