Index        TIME          {V(3)+1.0}       {V(4)+1.0}       {V(5)+1.0}       {V(7)+1.0}       {V(8)+1.0}       {V(9)+1.0}       {V(10)+1.0}      {V(11)+1.0}
329     5.33936922e-08   1.10000000e+01   1.00008677e+00   1.09920990e+01   1.00102997e+00   1.09102640e+01   1.00952504e+00   1.00375367e+01   1.16995328e+00   
330     5.35824673e-08   1.10000000e+01   1.00008238e+00   1.09924995e+01   1.00097873e+00   1.09147971e+01   1.00912730e+00   1.00835588e+01   1.14298793e+00   
331     5.37712424e-08   1.10000000e+01   1.00007821e+00   1.09928797e+01   1.00092999e+00   1.09191021e+01   1.00874466e+00   1.01275431e+01   1.12029179e+00   
332     5.39600175e-08   1.10000000e+01   1.00007425e+00   1.09932407e+01   1.00088363e+00   1.09231904e+01   1.00837629e+00   1.01695612e+01   1.10120772e+00   
333     5.43375677e-08   1.10000000e+01   1.00006679e+00   1.09939206e+01   1.00079613e+00   1.09308944e+01   1.00767170e+00   1.02492204e+01   1.06983257e+00   
334     5.45383576e-08   1.10000000e+01   1.00006320e+00   1.09942474e+01   1.00075393e+00   1.09345991e+01   1.00732233e+00   1.02879228e+01   1.05826611e+00   
335     5.47190684e-08   1.10000000e+01   1.00006013e+00   1.09945272e+01   1.00071775e+00   1.09377721e+01   1.00701900e+00   1.03212132e+01   1.04947431e+00   
336     5.48997793e-08   1.10000000e+01   1.00005721e+00   1.09947934e+01   1.00068327e+00   1.09407916e+01   1.00672640e+00   1.03530212e+01   1.04205091e+00   
337     5.50804901e-08   1.10000000e+01   1.00005443e+00   1.09950466e+01   1.00065043e+00   1.09436649e+01   1.00644424e+00   1.03834049e+01   1.03578387e+00   
338     5.54419119e-08   1.10000000e+01   1.00004918e+00   1.09955248e+01   1.00058834e+00   1.09490921e+01   1.00590379e+00   1.04410181e+01   1.02542053e+00   
339     5.56452591e-08   1.10000000e+01   1.00004651e+00   1.09957683e+01   1.00055665e+00   1.09518563e+01   1.00562092e+00   1.04705632e+01   1.02136476e+00   
340     5.58282716e-08   1.10000000e+01   1.00004422e+00   1.09959766e+01   1.00052950e+00   1.09542222e+01   1.00537595e+00   1.04959251e+01   1.01828693e+00   
341     5.60112841e-08   1.10000000e+01   1.00004204e+00   1.09961747e+01   1.00050367e+00   1.09564719e+01   1.00514031e+00   1.05201105e+01   1.01569041e+00   
342     5.61942966e-08   1.10000000e+01   1.00003998e+00   1.09963630e+01   1.00047908e+00   1.09586113e+01   1.00491376e+00   1.05431700e+01   1.01349850e+00   
343     5.65603217e-08   1.10000000e+01   1.00003607e+00   1.09967184e+01   1.00043264e+00   1.09626491e+01   1.00448127e+00   1.05868087e+01   1.00986923e+00   
344     5.67776057e-08   1.10000000e+01   1.00003399e+00   1.09969084e+01   1.00040776e+00   1.09648094e+01   1.00424469e+00   1.06102704e+01   1.00837814e+00   
345     5.69731614e-08   1.10000000e+01   1.00003221e+00   1.09970705e+01   1.00038652e+00   1.09666520e+01   1.00404095e+00   1.06303253e+01   1.00725130e+00   
346     5.71687170e-08   1.10000000e+01   1.00003052e+00   1.09972241e+01   1.00036639e+00   1.09683983e+01   1.00384609e+00   1.06493704e+01   1.00630335e+00   
347     5.73642726e-08   1.10000000e+01   1.00002892e+00   1.09973696e+01   1.00034729e+00   1.09700532e+01   1.00365979e+00   1.06674540e+01   1.00550422e+00   
348     5.77553839e-08   1.10000000e+01   1.00002591e+00   1.09976432e+01   1.00031137e+00   1.09731646e+01   1.00330639e+00   1.07015179e+01   1.00417997e+00   
349     5.80052332e-08   1.10000000e+01   1.00002420e+00   1.09977988e+01   1.00029091e+00   1.09749347e+01   1.00310170e+00   1.07209694e+01   1.00359889e+00   
350     5.82300976e-08   1.10000000e+01   1.00002276e+00   1.09979305e+01   1.00027359e+00   1.09764327e+01   1.00292712e+00   1.07374580e+01   1.00316161e+00   
351     5.84549620e-08   1.10000000e+01   1.00002140e+00   1.09980543e+01   1.00025729e+00   1.09778413e+01   1.00276175e+00   1.07529860e+01   1.00279425e+00   
352     5.86798263e-08   1.10000000e+01   1.00002012e+00   1.09981707e+01   1.00024196e+00   1.09791658e+01   1.00260517e+00   1.07676079e+01   1.00248403e+00   
353     5.91295551e-08   1.10000000e+01   1.00001773e+00   1.09983875e+01   1.00021339e+00   1.09816337e+01   1.00231135e+00   1.07948926e+01   1.00196682e+00   
354     5.94472616e-08   1.10000000e+01   1.00001627e+00   1.09985205e+01   1.00019584e+00   1.09831476e+01   1.00212845e+00   1.08116782e+01   1.00171486e+00   
355     5.97331975e-08   1.10000000e+01   1.00001505e+00   1.09986313e+01   1.00018123e+00   1.09844083e+01   1.00197517e+00   1.08256742e+01   1.00152454e+00   
356     6.00191334e-08   1.10000000e+01   1.00001393e+00   1.09987337e+01   1.00016770e+00   1.09855747e+01   1.00183251e+00   1.08386391e+01   1.00136331e+00   
357     6.03050693e-08   1.10000000e+01   1.00001289e+00   1.09988285e+01   1.00015518e+00   1.09866540e+01   1.00169978e+00   1.08506476e+01   1.00122543e+00   
358     6.08769410e-08   1.10000000e+01   1.00001098e+00   1.09990019e+01   1.00013226e+00   1.09886287e+01   1.00145561e+00   1.08726426e+01   1.00099130e+00   
359     6.13170578e-08   1.10000000e+01   1.00000977e+00   1.09991124e+01   1.00011764e+00   1.09898875e+01   1.00129811e+00   1.08866948e+01   1.00086252e+00   
360     6.17131630e-08   1.10000000e+01   1.00000878e+00   1.09992019e+01   1.00010581e+00   1.09909064e+01   1.00117001e+00   1.08980785e+01   1.00076356e+00   
361     6.21092681e-08   1.10000000e+01   1.00000790e+00   1.09992823e+01   1.00009516e+00   1.09918226e+01   1.00105430e+00   1.09083240e+01   1.00067823e+00   
362     6.25053732e-08   1.10000000e+01   1.00000710e+00   1.09993547e+01   1.00008558e+00   1.09926466e+01   1.00094982e+00   1.09175439e+01   1.00060403e+00   
363     6.32975835e-08   1.10000000e+01   1.00000569e+00   1.09994829e+01   1.00006860e+00   1.09941071e+01   1.00076393e+00   1.09338966e+01   1.00047616e+00   
364     6.38748240e-08   1.10000000e+01   1.00000489e+00   1.09995555e+01   1.00005898e+00   1.09949344e+01   1.00065777e+00   1.09431705e+01   1.00040725e+00   
365     6.43943405e-08   1.10000000e+01   1.00000427e+00   1.09996124e+01   1.00005143e+00   1.09955835e+01   1.00057423e+00   1.09504508e+01   1.00035385e+00   
366     6.49138570e-08   1.10000000e+01   1.00000372e+00   1.09996621e+01   1.00004484e+00   1.09961495e+01   1.00050121e+00   1.09568004e+01   1.00030771e+00   
367     6.54333734e-08   1.10000000e+01   1.00000325e+00   1.09997054e+01   1.00003910e+00   1.09966429e+01   1.00043740e+00   1.09623378e+01   1.00026776e+00   
368     6.64724063e-08   1.10000000e+01   1.00000243e+00   1.09997796e+01   1.00002926e+00   1.09974883e+01   1.00032785e+00   1.09718262e+01   1.00019966e+00   
369     6.71518606e-08   1.10000000e+01   1.00000204e+00   1.09998151e+01   1.00002454e+00   1.09978933e+01   1.00027515e+00   1.09763731e+01   1.00016732e+00   
370     6.77633694e-08   1.10000000e+01   1.00000174e+00   1.09998424e+01   1.00002092e+00   1.09982041e+01   1.00023467e+00   1.09798618e+01   1.00014255e+00   
371     6.83748782e-08   1.10000000e+01   1.00000148e+00   1.09998657e+01   1.00001784e+00   1.09984690e+01   1.00020012e+00   1.09828358e+01   1.00012146e+00   
372     6.89863871e-08   1.10000000e+01   1.00000127e+00   1.09998855e+01   1.00001521e+00   1.09986948e+01   1.00017064e+00   1.09853708e+01   1.00010349e+00   
373     7.02094047e-08   1.10000000e+01   1.00000090e+00   1.09999186e+01   1.00001081e+00   1.09990724e+01   1.00012133e+00   1.09896087e+01   1.00007348e+00   
374     7.10260312e-08   1.10000000e+01   1.00000073e+00   1.09999339e+01   1.00000878e+00   1.09992465e+01   1.00009855e+00   1.09915620e+01   1.00005966e+00   
375     7.17609951e-08   1.10000000e+01   1.00000061e+00   1.09999453e+01   1.00000727e+00   1.09993762e+01   1.00008158e+00   1.09930170e+01   1.00004937e+00   
376     7.24959589e-08   1.10000000e+01   1.00000050e+00   1.09999547e+01   1.00000602e+00   1.09994836e+01   1.00006753e+00   1.09942212e+01   1.00004086e+00   
377     7.32309228e-08   1.10000000e+01   1.00000042e+00   1.09999625e+01   1.00000499e+00   1.09995725e+01   1.00005590e+00   1.09952178e+01   1.00003381e+00   
378     7.47008505e-08   1.10000000e+01   1.00000028e+00   1.09999751e+01   1.00000331e+00   1.09997166e+01   1.00003705e+00   1.09968317e+01   1.00002240e+00   
379     7.58384455e-08   1.10000000e+01   1.00000021e+00   1.09999812e+01   1.00000250e+00   1.09997856e+01   1.00002802e+00   1.09976045e+01   1.00001694e+00   
380     7.68622809e-08   1.10000000e+01   1.00000017e+00   1.09999854e+01   1.00000194e+00   1.09998337e+01   1.00002172e+00   1.09981435e+01   1.00001313e+00   
381     7.78861163e-08   1.10000000e+01   1.00000013e+00   1.09999887e+01   1.00000151e+00   1.09998711e+01   1.00001683e+00   1.09985613e+01   1.00001017e+00   
382     7.89099518e-08   1.10000000e+01   1.00000010e+00   1.09999912e+01   1.00000117e+00   1.09999000e+01   1.00001305e+00   1.09988850e+01   1.00000789e+00   
383     8.00000000e-08   1.10000000e+01   1.00000008e+00   1.09999935e+01   1.00000087e+00   1.09999257e+01   1.00000970e+00   1.09991717e+01   1.00000586e+00   
384     8.01000000e-08   1.09500000e+01   9.99197660e-01   1.09999735e+01   1.00000053e+00   1.09999277e+01   1.00000943e+00   1.09991945e+01   1.00000570e+00   
385     8.01125000e-08   1.09437500e+01   9.99096600e-01   1.09999710e+01   1.00000048e+00   1.09999280e+01   1.00000940e+00   1.09991974e+01   1.00000568e+00   
386     8.01375000e-08   1.09312500e+01   9.98898622e-01   1.09999659e+01   1.00000039e+00   1.09999285e+01   1.00000933e+00   1.09992030e+01   1.00000564e+00   
387     8.01625000e-08   1.09187500e+01   9.98705223e-01   1.09999610e+01   1.00000031e+00   1.09999290e+01   1.00000926e+00   1.09992086e+01   1.00000560e+00   
388     8.02125000e-08   1.08937500e+01   9.98336009e-01   1.09999517e+01   1.00000016e+00   1.09999300e+01   1.00000913e+00   1.09992197e+01   1.00000552e+00   
389     8.02625000e-08   1.08687500e+01   9.97983521e-01   1.09999430e+01   1.00000003e+00   1.09999309e+01   1.00000901e+00   1.09992306e+01   1.00000544e+00   
390     8.03625000e-08   1.08187500e+01   9.97339292e-01   1.09999278e+01   9.99999825e-01   1.09999328e+01   1.00000876e+00   1.09992518e+01   1.00000529e+00   
391     8.04492768e-08   1.07753616e+01   9.96822215e-01   1.09999159e+01   9.99999681e-01   1.09999344e+01   1.00000855e+00   1.09992698e+01   1.00000517e+00   
392     8.05360536e-08   1.07319732e+01   9.96343663e-01   1.09999054e+01   9.99999570e-01   1.09999360e+01   1.00000834e+00   1.09992873e+01   1.00000504e+00   
393     8.06228303e-08   1.06885848e+01   9.95900484e-01   1.09998960e+01   9.99999485e-01   1.09999375e+01   1.00000814e+00   1.09993045e+01   1.00000492e+00   
394     8.07963839e-08   1.06018080e+01   9.95087722e-01   1.09998797e+01   9.99999369e-01   1.09999405e+01   1.00000775e+00   1.09993377e+01   1.00000469e+00   
395     8.09699375e-08   1.05150313e+01   9.94430601e-01   1.09998685e+01   9.99999351e-01   1.09999433e+01   1.00000739e+00   1.09993688e+01   1.00000447e+00   
396     8.11434910e-08   1.04282545e+01   9.93859387e-01   1.09998601e+01   9.99999375e-01   1.09999460e+01   1.00000704e+00   1.09993984e+01   1.00000426e+00   
397     8.13170446e-08   1.03414777e+01   9.93361166e-01   1.09998539e+01   9.99999427e-01   1.09999485e+01   1.00000671e+00   1.09994266e+01   1.00000406e+00   
398     8.16641517e-08   1.01679241e+01   9.92501810e-01   1.09998456e+01   9.99999570e-01   1.09999533e+01   1.00000609e+00   1.09994800e+01   1.00000368e+00   
399     8.20112588e-08   9.99437058e+00   9.91901413e-01   1.09998448e+01   9.99999751e-01   1.09999575e+01   1.00000555e+00   1.09995266e+01   1.00000335e+00   
400     8.23583660e-08   9.82081702e+00   9.91414546e-01   1.09998468e+01   9.99999918e-01   1.09999613e+01   1.00000505e+00   1.09995691e+01   1.00000305e+00   
401     8.26707624e-08   9.66461882e+00   9.91045846e-01   1.09998502e+01   1.00000005e+00   1.09999644e+01   1.00000464e+00   1.09996041e+01   1.00000280e+00   
402     8.29401634e-08   9.52991829e+00   9.90768191e-01   1.09998539e+01   1.00000015e+00   1.09999669e+01   1.00000431e+00   1.09996322e+01   1.00000260e+00   
403     8.31808009e-08   9.40959954e+00   9.90545814e-01   1.09998577e+01   1.00000022e+00   1.09999691e+01   1.00000404e+00   1.09996557e+01   1.00000244e+00   
404     8.33587824e-08   9.32060879e+00   9.90407191e-01   1.09998610e+01   1.00000027e+00   1.09999705e+01   1.00000384e+00   1.09996723e+01   1.00000232e+00   
405     8.37147454e-08   9.14262728e+00   9.90509280e-01   1.09998761e+01   1.00000046e+00   1.09999732e+01   1.00000349e+00   1.09997023e+01   1.00000211e+00   
406     8.39533827e-08   9.02330866e+00   9.90890605e-01   1.09998934e+01   1.00000066e+00   1.09999749e+01   1.00000327e+00   1.09997212e+01   1.00000198e+00   
407     8.41920199e-08   8.90399004e+00   9.91673035e-01   1.09999196e+01   1.00000096e+00   1.09999765e+01   1.00000306e+00   1.09997389e+01   1.00000185e+00   
408     8.44024455e-08   8.79877726e+00   9.92735160e-01   1.09999509e+01   1.00000129e+00   1.09999779e+01   1.00000289e+00   1.09997536e+01   1.00000175e+00   
409     8.45918285e-08   8.70408576e+00   9.94031455e-01   1.09999861e+01   1.00000165e+00   1.09999790e+01   1.00000274e+00   1.09997661e+01   1.00000166e+00   
410     8.47622732e-08   8.61886341e+00   9.95499953e-01   1.10000241e+01   1.00000203e+00   1.09999800e+01   1.00000262e+00   1.09997769e+01   1.00000158e+00   
411     8.49091920e-08   8.54540401e+00   9.97006642e-01   1.10000618e+01   1.00000238e+00   1.09999808e+01   1.00000251e+00   1.09997858e+01   1.00000152e+00   
412     8.49929646e-08   8.50351769e+00   9.97949239e-01   1.10000849e+01   1.00000260e+00   1.09999812e+01   1.00000246e+00   1.09997908e+01   1.00000148e+00   
413     8.50415122e-08   8.47924388e+00   9.98524492e-01   1.10000989e+01   1.00000273e+00   1.09999815e+01   1.00000242e+00   1.09997936e+01   1.00000146e+00   
414     8.50900599e-08   8.45497006e+00   9.99129155e-01   1.10001135e+01   1.00000286e+00   1.09999817e+01   1.00000239e+00   1.09997964e+01   1.00000144e+00   
415     8.51386075e-08   8.43069625e+00   9.99763630e-01   1.10001286e+01   1.00000300e+00   1.09999820e+01   1.00000236e+00   1.09997992e+01   1.00000142e+00   
416     8.52357027e-08   8.38214863e+00   1.00110469e+00   1.10001604e+01   1.00000329e+00   1.09999825e+01   1.00000229e+00   1.09998047e+01   1.00000139e+00   
417     8.52733416e-08   8.36332920e+00   1.00166297e+00   1.10001734e+01   1.00000340e+00   1.09999827e+01   1.00000227e+00   1.09998067e+01   1.00000137e+00   
418     8.53109805e-08   8.34450977e+00   1.00224009e+00   1.10001869e+01   1.00000352e+00   1.09999829e+01   1.00000225e+00   1.09998088e+01   1.00000136e+00   
419     8.53486193e-08   8.32569033e+00   1.00283622e+00   1.10002006e+01   1.00000364e+00   1.09999830e+01   1.00000222e+00   1.09998108e+01   1.00000134e+00   
420     8.54238971e-08   8.28805147e+00   1.00407404e+00   1.10002291e+01   1.00000389e+00   1.09999834e+01   1.00000217e+00   1.09998148e+01   1.00000131e+00   
421     8.54991748e-08   8.25041261e+00   1.00542151e+00   1.10002595e+01   1.00000414e+00   1.09999838e+01   1.00000213e+00   1.09998186e+01   1.00000129e+00   
422     8.55744525e-08   8.21277374e+00   1.00684778e+00   1.10002914e+01   1.00000440e+00   1.09999841e+01   1.00000209e+00   1.09998224e+01   1.00000126e+00   
423     8.56497302e-08   8.17513488e+00   1.00835426e+00   1.10003247e+01   1.00000467e+00   1.09999844e+01   1.00000204e+00   1.09998261e+01   1.00000123e+00   
424     8.58002857e-08   8.09985715e+00   1.01156366e+00   1.10003949e+01   1.00000522e+00   1.09999851e+01   1.00000196e+00   1.09998334e+01   1.00000118e+00   
425     8.59357856e-08   8.03210720e+00   1.01484530e+00   1.10004648e+01   1.00000574e+00   1.09999857e+01   1.00000189e+00   1.09998395e+01   1.00000114e+00   
426     8.60568725e-08   7.97156373e+00   1.01799999e+00   1.10005309e+01   1.00000621e+00   1.09999862e+01   1.00000182e+00   1.09998449e+01   1.00000110e+00   
427     8.61779595e-08   7.91102027e+00   1.02138264e+00   1.10006007e+01   1.00000670e+00   1.09999866e+01   1.00000176e+00   1.09998500e+01   1.00000106e+00   
428     8.62990464e-08   7.85047680e+00   1.02499907e+00   1.10006743e+01   1.00000719e+00   1.09999871e+01   1.00000170e+00   1.09998550e+01   1.00000103e+00   
429     8.65412203e-08   7.72938986e+00   1.03281704e+00   1.10008309e+01   1.00000820e+00   1.09999880e+01   1.00000159e+00   1.09998646e+01   1.00000096e+00   
430     8.67574487e-08   7.62127563e+00   1.04094433e+00   1.10009879e+01   1.00000913e+00   1.09999887e+01   1.00000150e+00   1.09998724e+01   1.00000091e+00   
431     8.69736772e-08   7.51316141e+00   1.04989193e+00   1.10011565e+01   1.00001007e+00   1.09999894e+01   1.00000141e+00   1.09998798e+01   1.00000085e+00   
432     8.71899056e-08   7.40504718e+00   1.05969997e+00   1.10013373e+01   1.00001103e+00   1.09999900e+01   1.00000133e+00   1.09998867e+01   1.00000081e+00   
433     8.76223626e-08   7.18881872e+00   1.08158162e+00   1.10017312e+01   1.00001304e+00   1.09999912e+01   1.00000118e+00   1.09998997e+01   1.00000071e+00   
434     8.80548195e-08   6.97259026e+00   1.10688807e+00   1.10021687e+01   1.00001503e+00   1.09999922e+01   1.00000105e+00   1.09999113e+01   1.00000063e+00   
435     8.84872764e-08   6.75636180e+00   1.13535092e+00   1.10026373e+01   1.00001683e+00   1.09999932e+01   1.00000093e+00   1.09999215e+01   1.00000056e+00   
436     8.93521902e-08   6.32390488e+00   1.20268245e+00   1.10036710e+01   1.00002007e+00   1.09999948e+01   1.00000072e+00   1.09999388e+01   1.00000044e+00   
437     8.98020220e-08   6.09898900e+00   1.24532805e+00   1.10042773e+01   1.00002160e+00   1.09999954e+01   1.00000064e+00   1.09999458e+01   1.00000039e+00   
438     9.02518538e-08   5.87407312e+00   1.29273693e+00   1.10049315e+01   1.00002325e+00   1.09999959e+01   1.00000057e+00   1.09999519e+01   1.00000034e+00   
439     9.07016855e-08   5.64915723e+00   1.34564293e+00   1.10056466e+01   1.00002517e+00   1.09999964e+01   1.00000051e+00   1.09999573e+01   1.00000031e+00   
440     9.11393127e-08   5.43034364e+00   1.40315351e+00   1.10064148e+01   1.00002739e+00   1.09999969e+01   1.00000045e+00   1.09999620e+01   1.00000027e+00   
441     9.15769399e-08   5.21153004e+00   1.46759245e+00   1.10072702e+01   1.00003005e+00   1.09999973e+01   1.00000040e+00   1.09999662e+01   1.00000024e+00   
442     9.19427395e-08   5.02863026e+00   1.52806774e+00   1.10080844e+01   1.00003301e+00   1.09999976e+01   1.00000037e+00   1.09999694e+01   1.00000022e+00   
443     9.22259929e-08   4.88700357e+00   1.57941206e+00   1.10087847e+01   1.00003579e+00   1.09999979e+01   1.00000034e+00   1.09999717e+01   1.00000021e+00   
444     9.25092462e-08   4.74537689e+00   1.63577669e+00   1.10095631e+01   1.00003907e+00   1.09999981e+01   1.00000032e+00   1.09999738e+01   1.00000019e+00   
445     9.27924996e-08   4.60375020e+00   1.69777589e+00   1.10104301e+01   1.00004289e+00   1.09999983e+01   1.00000029e+00   1.09999757e+01   1.00000018e+00   
446     9.33590063e-08   4.32049683e+00   1.83849753e+00   1.10123775e+01   1.00005156e+00   1.09999988e+01   1.00000025e+00   1.09999793e+01   1.00000015e+00   
447     9.39255131e-08   4.03724345e+00   2.01154780e+00   1.10140062e+01   1.00005281e+00   1.09999990e+01   1.00000021e+00   1.09999824e+01   1.00000013e+00   
448     9.41622044e-08   3.91889781e+00   2.09872191e+00   1.10142676e+01   1.00004685e+00   1.09999989e+01   1.00000020e+00   1.09999835e+01   1.00000012e+00   
449     9.43988957e-08   3.80055216e+00   2.19555873e+00   1.10139811e+01   1.00003401e+00   1.09999987e+01   1.00000018e+00   1.09999845e+01   1.00000011e+00   
450     9.45707117e-08   3.71464413e+00   2.27184661e+00   1.10133751e+01   1.00001991e+00   1.09999984e+01   1.00000017e+00   1.09999852e+01   1.00000011e+00   
451     9.47425278e-08   3.62873610e+00   2.35391636e+00   1.10122321e+01   9.99999574e-01   1.09999979e+01   1.00000015e+00   1.09999859e+01   1.00000010e+00   
452     9.48813741e-08   3.55931295e+00   2.42376966e+00   1.10108656e+01   9.99978094e-01   1.09999975e+01   1.00000014e+00   1.09999865e+01   1.00000010e+00   
453     9.50063358e-08   3.49683212e+00   2.48945452e+00   1.10092104e+01   9.99954046e-01   1.09999969e+01   1.00000013e+00   1.09999869e+01   1.00000010e+00   
454     9.51312974e-08   3.43435129e+00   2.55791512e+00   1.10070610e+01   9.99924687e-01   1.09999963e+01   1.00000012e+00   1.09999874e+01   1.00000009e+00   
455     9.52437629e-08   3.37811855e+00   2.62174834e+00   1.10046697e+01   9.99893468e-01   1.09999956e+01   1.00000010e+00   1.09999878e+01   1.00000009e+00   
456     9.53562284e-08   3.32188580e+00   2.68776978e+00   1.10017639e+01   9.99856991e-01   1.09999948e+01   1.00000009e+00   1.09999881e+01   1.00000009e+00   
457     9.54686939e-08   3.26565305e+00   2.75594991e+00   1.09982826e+01   9.99814777e-01   1.09999938e+01   1.00000008e+00   1.09999885e+01   1.00000009e+00   
458     9.56936249e-08   3.15318756e+00   2.89724244e+00   1.09897222e+01   9.99714663e-01   1.09999917e+01   1.00000004e+00   1.09999892e+01   1.00000008e+00   
459     9.59185559e-08   3.04072206e+00   3.04637786e+00   1.09782671e+01   9.99586936e-01   1.09999889e+01   1.00000001e+00   1.09999899e+01   1.00000008e+00   
460     9.61434869e-08   2.92825657e+00   3.20344564e+00   1.09632525e+01   9.99426579e-01   1.09999854e+01   9.99999967e-01   1.09999905e+01   1.00000007e+00   
461     9.63684179e-08   2.81579107e+00   3.36831271e+00   1.09439869e+01   9.99228809e-01   1.09999812e+01   9.99999921e-01   1.09999911e+01   1.00000007e+00   
462     9.65183718e-08   2.74081408e+00   3.48245141e+00   1.09284267e+01   9.99073869e-01   1.09999780e+01   9.99999888e-01   1.09999915e+01   1.00000007e+00   
463     9.66683258e-08   2.66583708e+00   3.59989803e+00   1.09104452e+01   9.98898840e-01   1.09999743e+01   9.99999852e-01   1.09999918e+01   1.00000006e+00   
464     9.68182798e-08   2.59086009e+00   3.72058920e+00   1.08898293e+01   9.98702337e-01   1.09999702e+01   9.99999813e-01   1.09999921e+01   1.00000006e+00   
465     9.69682338e-08   2.51588309e+00   3.84444108e+00   1.08661831e+01   9.98481969e-01   1.09999657e+01   9.99999772e-01   1.09999925e+01   1.00000006e+00   
466     9.71181878e-08   2.44090609e+00   3.97139123e+00   1.08393020e+01   9.98236398e-01   1.09999607e+01   9.99999728e-01   1.09999928e+01   1.00000006e+00   
467     9.72681418e-08   2.36592910e+00   4.10137069e+00   1.08089232e+01   9.97963966e-01   1.09999552e+01   9.99999681e-01   1.09999931e+01   1.00000005e+00   
468     9.74180958e-08   2.29095210e+00   4.23399372e+00   1.07746209e+01   9.97662393e-01   1.09999492e+01   9.99999631e-01   1.09999934e+01   1.00000005e+00   
469     9.75680498e-08   2.21597511e+00   4.36923662e+00   1.07361556e+01   9.97330108e-01   1.09999426e+01   9.99999579e-01   1.09999936e+01   1.00000005e+00   
470     9.77180038e-08   2.14099811e+00   4.50696255e+00   1.06932295e+01   9.96965319e-01   1.09999355e+01   9.99999523e-01   1.09999939e+01   1.00000005e+00   
471     9.78679578e-08   2.06602111e+00   4.64632544e+00   1.06453851e+01   9.96565916e-01   1.09999277e+01   9.99999465e-01   1.09999942e+01   1.00000005e+00   
472     9.80179118e-08   1.99104412e+00   4.78728976e+00   1.05923477e+01   9.96130151e-01   1.09999193e+01   9.99999404e-01   1.09999944e+01   1.00000004e+00   
473     9.81678658e-08   1.91606712e+00   4.92956670e+00   1.05337852e+01   9.95656165e-01   1.09999103e+01   9.99999340e-01   1.09999946e+01   1.00000004e+00   
474     9.83178197e-08   1.84109013e+00   5.07272839e+00   1.04695136e+01   9.95145825e-01   1.09999007e+01   9.99999274e-01   1.09999949e+01   1.00000004e+00   
475     9.84677737e-08   1.76611313e+00   5.21650588e+00   1.03991798e+01   9.94596739e-01   1.09998904e+01   9.99999207e-01   1.09999951e+01   1.00000004e+00   
476     9.86177277e-08   1.69113613e+00   5.36058055e+00   1.03224836e+01   9.94007846e-01   1.09998796e+01   9.99999138e-01   1.09999953e+01   1.00000004e+00   
477     9.87301932e-08   1.63490339e+00   5.46876044e+00   1.02609230e+01   9.93544065e-01   1.09998711e+01   9.99999087e-01   1.09999954e+01   1.00000004e+00   
478     9.88426587e-08   1.57867064e+00   5.57689894e+00   1.01957648e+01   9.93060902e-01   1.09998624e+01   9.99999037e-01   1.09999956e+01   1.00000004e+00   
479     9.89551242e-08   1.52243789e+00   5.68489872e+00   1.01269800e+01   9.92559340e-01   1.09998535e+01   9.99998989e-01   1.09999957e+01   1.00000004e+00   
480     9.90675897e-08   1.46620515e+00   5.79266740e+00   1.00545526e+01   9.92040554e-01   1.09998445e+01   9.99998942e-01   1.09999958e+01   1.00000003e+00   
481     9.91084839e-08   1.44575805e+00   5.83173350e+00   1.00270545e+01   9.91846496e-01   1.09998411e+01   9.99998926e-01   1.09999959e+01   1.00000003e+00   
482     9.91378652e-08   1.43106739e+00   5.85977520e+00   1.00070328e+01   9.91705684e-01   1.09998387e+01   9.99998914e-01   1.09999959e+01   1.00000003e+00   
483     9.91613613e-08   1.41931936e+00   5.88218298e+00   9.99085055e+00   9.91592170e-01   1.09998368e+01   9.99998905e-01   1.09999959e+01   1.00000003e+00   
484     9.91857578e-08   1.40712108e+00   5.90543075e+00   9.97386275e+00   9.91473319e-01   1.09998347e+01   9.99998896e-01   1.09999960e+01   1.00000003e+00   
485     9.92101544e-08   1.39492280e+00   5.92865894e+00   9.95668817e+00   9.91353468e-01   1.09998327e+01   9.99998886e-01   1.09999960e+01   1.00000003e+00   
486     9.92345510e-08   1.38272451e+00   5.95186656e+00   9.93931541e+00   9.91232444e-01   1.09998306e+01   9.99998876e-01   1.09999960e+01   1.00000003e+00   
487     9.92784648e-08   1.36076761e+00   5.99357002e+00   9.90736498e+00   9.91010222e-01   1.09998268e+01   9.99998858e-01   1.09999961e+01   1.00000003e+00   
488     9.93662924e-08   1.31685379e+00   6.07666816e+00   9.84066630e+00   9.90547691e-01   1.09998190e+01   9.99998820e-01   1.09999962e+01   1.00000003e+00   
489     9.95419477e-08   1.22902615e+00   6.24143751e+00   9.69539082e+00   9.89545736e-01   1.09998020e+01   9.99998737e-01   1.09999963e+01   1.00000003e+00   
490     9.97176030e-08   1.14119852e+00   6.40460037e+00   9.53783846e+00   9.88465785e-01   1.09997839e+01   9.99998647e-01   1.09999965e+01   1.00000003e+00   
491     1.00000000e-07   1.00000000e+00   6.66245318e+00   9.25340461e+00   9.86644268e-01   1.09997548e+01   9.99998533e-01   1.09999968e+01   1.00000003e+00   
492     1.00282397e-07   1.00000000e+00   6.91562382e+00   8.93164538e+00   9.85557624e-01   1.09997458e+01   9.99998724e-01   1.09999970e+01   1.00000003e+00   
493     1.00300047e-07   1.00000000e+00   6.93158355e+00   8.91120253e+00   9.85492526e-01   1.09997453e+01   9.99998738e-01   1.09999970e+01   1.00000003e+00   
